image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00161.jpg,0.0001445,5.35e-05,0.0012855,1.8e-05,4.45e-05,0.000163,0.000134,0.9981565
img_00164.jpg,0.4589035,0.000424,0.013154,0.0019685,0.4753515,0.000428,8.05e-05,0.04969
img_00170.jpg,0.605213,0.00275,0.0287915,0.210155,0.005577,0.017066,0.000582,0.129866
img_00171.jpg,0.776223666666667,0.003297,0.0109056666666667,0.0223123333333333,0.002875,0.173190666666667,0.00340266666666667,0.007794
img_00172.jpg,0.000679,4e-06,0.00028,4.6e-05,0.998467,8.2e-05,0.000409,3.3e-05
img_00175.jpg,0.7936635,0.003371,0.0037755,0.018603,0.005867,0.170236,0.002592,0.0018915
img_00180.jpg,0.0153385,0.0001535,0.000582,0.0003575,0.0547075,0.0001835,0.000279,0.928399
img_00196.jpg,0.199068,0.000598,0.003917,0.002163,0.442449,0.021231,0.00839,0.322185
img_00212.jpg,0.2185445,0.04345,0.0052475,0.0951615,0.000853,0.001062,0.0007105,0.634971
img_00223.jpg,0.9116775,0.0174145,0.0132805,0.001948,0.0007595,0.0408435,0.0006225,0.013453
img_00230.jpg,0.712096666666667,0.271799,0.00418366666666667,0.001348,0.000646,0.00653433333333333,0.000612,0.002781
img_00232.jpg,0.0008185,0.014323,0.010613,0.0030815,0.004688,0.003461,0.958832,0.004183
img_00244.jpg,0.518797,0.161068,0.001256,0.002461,0.002761,0.087112,0.006267,0.2202785
img_00272.jpg,0.813238,0.02664,0.115744,0.023264,0.000878,0.010589,0.0011525,0.0084945
img_00280.jpg,0.67975325,0.0134385,0.0553005,0.00177325,0.19917975,0.02507375,0.00127325,0.024208
img_00282.jpg,0.693079,0.003474,0.007903,0.0412175,0.0044605,0.2412485,0.003914,0.004703
img_00285.jpg,0.723113,0.082113,0.0022915,0.001963,0.000718,0.0918065,0.0747705,0.023225
img_00289.jpg,0.792556666666667,0.073932,0.0245143333333333,0.00149666666666667,0.0821303333333333,0.00281066666666667,0.000145333333333333,0.022414
img_00292.jpg,0.6116635,0.1874565,0.000353,0.0012865,0.001987,0.068505,0.0028625,0.125886
img_00302.jpg,0.1223975,0.0196185,0.0076915,0.0036965,0.0041815,0.160144,0.604449,0.077822
img_00311.jpg,0.998539,9.2e-05,0.000152,8.65e-05,0.0001455,2.95e-05,5e-06,0.0009515
img_00320.jpg,0.99532,0.0008255,0.0007105,8e-05,0.0003635,0.001194,0.000775,0.000731
img_00331.jpg,0.516974666666667,0.070136,0.004189,0.012997,0.0162293333333333,0.127719,0.199131,0.0526236666666667
img_00358.jpg,0.055313,0.461307,0.0041035,0.0103475,0.002569,0.226509,0.0478515,0.191999
img_00374.jpg,0.496837,0.0808393333333333,0.00819533333333333,0.000844666666666667,0.000447,0.00269366666666667,0.000489666666666667,0.409653666666667
img_00375.jpg,0.293623,0.032393,0.2233515,0.0310665,0.0860955,0.329238,0.0025525,0.0016795
img_00376.jpg,0.9266395,0.0188065,0.00574,0.0030755,0.0054715,0.005082,0.0279585,0.0072265
img_00380.jpg,0.9728595,0.0003795,0.0236795,0.0006885,0.001289,0.00067,0.000358,7.6e-05
img_00383.jpg,0.994975,0.0006725,0.000371,0.0001785,0.0031905,0.000166,1.3e-05,0.0004335
img_00398.jpg,0.876199,0.0167805,0.001635,0.0016405,0.056309,0.012812,0.0225105,0.012114
img_00407.jpg,0.874262333333333,0.026249,0.0147706666666667,0.0401153333333333,0.00213033333333333,0.035928,0.00120233333333333,0.00534233333333333
img_00417.jpg,0.063374,0.0283395,0.001827,0.028424,0.0003505,0.0001495,0.0007975,0.8767385
img_00432.jpg,0.8557135,0.0025965,0.0288475,0.004301,0.0280855,0.063959,0.003197,0.013299
img_00442.jpg,5e-06,0.000108,0.000395,1.4e-05,5.5e-06,5.5e-05,2.6e-05,0.9993915
img_00446.jpg,0.8825815,0.0148275,0.0009415,0.0048235,0.032153,0.0234035,0.0186905,0.0225795
img_00469.jpg,0.59849,0.0166265,0.0034665,0.05325,0.006504,0.013763,0.012151,0.295749
img_00473.jpg,0.8592295,0.003369,0.001083,0.0002595,0.009383,0.004026,0.000142,0.122509
img_00483.jpg,0.828348,0.071779,0.000638,0.0005495,0.000627,0.0058455,0.000788,0.091425
img_00484.jpg,0.1348095,0.017251,0.0031645,0.002966,0.0076135,0.0023425,0.0201535,0.811699
img_00486.jpg,0.6150145,0.124798,0.1545355,0.083989,0.0007895,0.0125405,0.007737,0.000597
img_00487.jpg,0.0711475,0.0128735,0.0709775,0.017003,0.647004,0.1341945,0.00131,0.04549
img_00493.jpg,0.241586,0.012111,0.186033,0.0473085,0.1763185,0.2151005,0.0930405,0.0285005
img_00518.jpg,0.8843435,0.000378,0.0984145,0.0003765,0.0080815,0.0020695,0.0017665,0.00457
img_00533.jpg,0.093726,0.1938925,0.021242,0.0105105,0.0010355,0.1639435,0.2247005,0.29095
img_00538.jpg,0.873830666666667,0.0251443333333333,0.001765,0.00573866666666667,0.000950666666666667,0.031522,0.003946,0.0571033333333333
img_00543.jpg,0.999407,0.0001285,6.25e-05,8.75e-05,6.95e-05,1.7e-05,3.5e-06,0.000224
img_00550.jpg,0.517519,0.01059,0.1052195,0.008912,0.0304675,0.309703,0.0060085,0.0115805
img_00551.jpg,0.749328,0.0010355,0.00204,0.0032245,0.0058555,0.063657,0.0014095,0.1734495
img_00564.jpg,0.1573865,0.1006565,0.0473715,0.0039895,0.5185005,0.1185615,0.0015435,0.0519905
img_00575.jpg,0.762613,0.0076565,0.0008255,0.003479,0.0028525,0.0178175,0.103987,0.100769
img_00582.jpg,0.546685666666667,0.052479,0.0779443333333333,0.00751733333333333,0.00609866666666667,0.262414,0.0245713333333333,0.0222896666666667
img_00584.jpg,0.5727705,0.0032925,0.047695,0.002813,0.3081285,0.04459,0.001798,0.018911
img_00587.jpg,0.30864,0.2313515,0.002055,0.0144715,0.0014805,0.1182115,0.000764,0.323026
img_00590.jpg,0.0327355,0.051426,0.0007215,0.001233,0.000988,0.0010705,0.0008935,0.9109315
img_00591.jpg,0.04632,0.020726,0.0023085,0.000625,0.002041,0.017553,0.009209,0.9012175
img_00598.jpg,0.803517333333333,0.0309933333333333,0.00777866666666667,0.0299296666666667,0.000847333333333333,0.059379,0.019351,0.048204
img_00599.jpg,0.8841805,0.024136,0.0040345,0.0035555,0.0017025,0.0073935,0.0530665,0.0219315
img_00612.jpg,0.798839,0.070725,0.0006115,0.007096,0.000421,0.060603,0.014143,0.0475605
img_00618.jpg,0.946095,0.0031135,0.0019265,0.006178,0.030346,0.002036,5.2e-05,0.010253
img_00620.jpg,0.953303,0.007311,0.0134215,0.003459,0.0047895,0.0128035,0.001898,0.0030145
img_00642.jpg,0.498705,0.003357,0.024251,0.460684,0.0082575,0.001175,0.000447,0.003123
img_00646.jpg,0.005761,0.0368235,0.053932,0.0028555,0.0016715,0.0038795,0.005816,0.88926
img_00648.jpg,0.99778,0.0001035,4.9e-05,6.7e-05,8.8e-05,3.95e-05,3.5e-06,0.001871
img_00650.jpg,0.478245,0.005212,0.0019525,0.0035295,0.004862,0.305623,0.0901415,0.110434
img_00654.jpg,0.656655,0.015296,0.059198,0.0072215,0.144311,0.1123095,0.0027275,0.0022815
img_00664.jpg,0.9724095,0.001182,0.0045905,0.000528,0.009315,0.006857,0.002175,0.002944
img_00667.jpg,0.05343,0.00066,0.003189,0.002405,0.433272,0.045846,0.011876,0.449322
img_00676.jpg,0.048995,0.000597,0.003454,0.001095,0.446314,0.038825,0.004032,0.456688
img_00697.jpg,0.000268,0.000453,0.023207,0.0001735,0.000142,0.000575,0.0004375,0.974743
img_00708.jpg,0.584658,0.0437955,0.005205,0.0075165,0.0092055,0.161032,0.0985435,0.0900435
img_00716.jpg,0.2597855,0.176517,0.0203815,0.0233685,0.0539315,0.2627825,0.097143,0.1060905
img_00717.jpg,0.6302095,0.0768375,0.0029595,0.0018735,0.00124,0.2688705,0.0101825,0.0078265
img_00718.jpg,0.94993,0.0015035,0.0007745,0.0010155,0.002292,0.03515,0.000643,0.008691
img_00723.jpg,0.61675,0.04217,0.000704,0.002804,0.307589,0.011327,0.001996,0.016659
img_00724.jpg,0.1288995,0.001592,0.0391435,0.0025995,0.0164,0.0033295,0.215247,0.5927895
img_00726.jpg,0.9951285,0.0002425,7.4e-05,5.65e-05,0.0015525,0.000235,0.0025235,0.0001875
img_00729.jpg,0.915275,0.000378,0.002709,0.000649,0.074416,0.003977,0.002543,5.3e-05
img_00730.jpg,0.0521905,0.070788,0.000575,0.0010505,0.00019,0.0018135,0.002796,0.870597
img_00757.jpg,0.883752,0.021238,0.0317535,0.0310285,0.0037925,0.018045,0.003182,0.007209
img_00760.jpg,0.244831666666667,0.004895,0.056194,0.665468666666667,0.014588,0.00785566666666667,0.001993,0.00417466666666667
img_00763.jpg,0.496476,0.0007095,0.0013045,0.00019,0.368988,0.000718,6.75e-05,0.131546
img_00764.jpg,0.001647,0.001736,0.012231,0.0003375,0.0293445,0.000428,9.8e-05,0.9541775
img_00765.jpg,0.043754,0.0429335,0.0019045,0.0136315,0.001569,0.8612555,0.003143,0.0318085
img_00772.jpg,0.034651,0.006257,0.466752,0.001622,0.001143,0.002515,0.000582,0.486478
img_00773.jpg,0.8540605,0.0325765,0.0782735,0.0077345,0.00098,0.025335,0.0007475,0.0002925
img_00777.jpg,0.316095,0.0475685,0.00131,0.001708,0.002699,0.6284605,0.0021445,1.55e-05
img_00780.jpg,0.0258255,0.0103345,0.0711805,0.0020805,0.0043875,0.073118,0.0092805,0.803792
img_00798.jpg,0.878643,0.0321775,0.0035875,0.0035515,0.000812,0.0451155,0.008316,0.0277965
img_00808.jpg,0.941235666666667,0.0257953333333333,0.00338266666666667,0.006026,0.000146333333333333,0.0210163333333333,0.00114766666666667,0.00124966666666667
img_00816.jpg,0.9447145,0.0432885,0.0029095,8.1e-05,0.001223,0.0001965,5.35e-05,0.0075335
img_00828.jpg,0.119815,0.033697,0.010695,0.0012335,0.5004825,0.021086,0.0001535,0.3128375
img_00833.jpg,0.464351,0.087502,0.0028395,0.0114775,0.013801,0.217348,0.104007,0.098674
img_00837.jpg,0.970169,0.0123955,0.0003315,0.0011275,0.006025,0.008412,0.0001655,0.0013745
img_00855.jpg,0.7068935,0.0034295,0.0055035,0.00976,0.002353,0.001808,0.00108,0.2691725
img_00857.jpg,0.97689,0.0163765,0.000925,0.0001885,0.000649,0.003513,0.0007005,0.0007575
img_00858.jpg,0.8881725,0.001573,0.005417,0.0009345,0.0032015,0.067003,0.029218,0.0044805
img_00865.jpg,0.966637,0.0145416666666667,0.00106766666666667,0.00475233333333333,0.000258666666666667,0.006211,0.00143766666666667,0.005094
img_00876.jpg,0.008795,0.000448,0.002237,0.001546,0.563082,0.048417,0.003541,0.371934
img_00889.jpg,0.065425,0.017528,0.353686,0.004588,0.0378385,0.0241315,0.006422,0.4903815
img_00894.jpg,0.887034,0.0082285,0.02775175,0.02745775,0.0219345,0.00498425,0.00613075,0.01647775
img_00902.jpg,0.001463,0.020334,0.00849,0.0025,0.0075635,0.004601,0.949817,0.005232
img_00914.jpg,0.000216,0.000357,0.015353,0.0001645,0.001984,0.001144,0.000237,0.9805445
img_00921.jpg,0.743309,0.0008715,0.000792,0.0012015,0.0551385,0.1513525,0.0196735,0.027661
img_00927.jpg,0.101815,0.01011,0.0006495,0.001078,0.001194,0.0027925,0.0039935,0.8783665
img_00943.jpg,0.793041,0.0813645,0.000481,0.0005115,0.0048315,0.0073605,0.002365,0.110045
img_00948.jpg,0.783976,0.0009325,0.024013,0.012062,0.120908,0.014533,0.012818,0.0307575
img_00950.jpg,0.51302,0.0008175,0.001361,0.0003725,0.475962,0.0042485,0.000154,0.004064
img_00959.jpg,0.977171,0.000219,6.25e-05,6.7e-05,0.0122625,0.0089455,0.0006615,0.0006105
img_00962.jpg,0.0041335,0.007674,0.1444675,0.000835,0.000717,0.0022625,0.0001715,0.839739
img_00964.jpg,0.00106,0.0351445,0.920402,0.00166,0.00043,0.027444,0.0011525,0.0127075
img_00966.jpg,0.660178,0.043152,0.000375,0.000663,0.257421,0.016455,0.00601,0.015747
img_00974.jpg,0.673567,0.0583133333333333,0.0341976666666667,0.00881133333333333,0.003231,0.0665023333333333,0.007992,0.147385666666667
img_00979.jpg,0.2997305,0.002007,0.172669,0.0030645,0.000325,0.0039905,0.0013565,0.516858
img_00982.jpg,0.5039625,0.216253,0.0157465,0.0053725,0.0361195,0.17979,0.0150805,0.0276765
img_00985.jpg,0.5929615,0.2293485,0.000543,0.001696,0.001087,0.0740855,0.0068385,0.0934395
img_00999.jpg,0.9821795,0.0055015,0.000245,0.000279,2e-04,0.0055775,0.000656,0.005362
img_01022.jpg,0.771296,0.003253,0.0089865,0.0781605,0.061876,0.065317,0.0051975,0.005913
img_01031.jpg,0.937564666666667,0.00499833333333333,0.00311333333333333,0.000801,0.00176933333333333,0.046383,0.00300433333333333,0.00236666666666667
img_01035.jpg,0.453755,0.015713,0.0005415,0.000633,0.0020535,0.526351,0.0009255,2.75e-05
img_01043.jpg,0.630583666666667,0.0195653333333333,0.00175133333333333,0.00304833333333333,0.325778666666667,0.0150406666666667,0.00409633333333333,0.000135333333333333
img_01058.jpg,0.872077,0.005197,0.002535,0.000714,0.01042,0.000981,0.006457,0.101618
img_01059.jpg,0.2628125,0.0055795,0.0006205,0.00062,0.000349,0.2039315,0.004222,0.521865
img_01090.jpg,0.6107895,0.0024505,0.1501425,0.0016225,0.214598,0.0022875,0.004671,0.01344
img_01102.jpg,0.4751,0.0639345,0.0103475,0.013029,0.001006,0.0006115,0.0139955,0.421975
img_01103.jpg,0.865281,0.0253305,0.01571,0.0061875,0.0008255,0.002649,0.029154,0.0548625
img_01116.jpg,0.882671,0.067823,0.0082385,0.004737,0.000496,0.010241,0.00417,0.0216235
img_01134.jpg,0.8332265,0.0029765,0.001911,0.0019465,0.0019005,0.1030675,0.0024855,0.0524865
img_01142.jpg,0.5830415,0.0177255,0.0104595,0.005659,0.0047335,0.358444,0.0040405,0.0158975
img_01168.jpg,0.0525285,0.07085,0.0014625,0.033111,0.008581,0.824597,0.0081235,0.000747
img_01171.jpg,0.000249,0.00018,0.001272,0.000294,0.81606,0.000176,0.000116,0.181653
img_01177.jpg,0.708494,0.014424,0.037661,0.025352,0.161804,0.040835,0.003115,0.008316
img_01179.jpg,0.803338,0.000844,0.0016665,0.006217,0.0631155,0.1194625,0.001433,0.0039245
img_01188.jpg,0.0595985,0.025661,0.002187,0.0087075,0.001472,0.875958,0.002719,0.0236965
img_01198.jpg,0.5115535,0.04174,0.0123195,0.002988,0.3972905,0.0143,0.0017305,0.018079
img_01204.jpg,0.026388,0.0016025,0.0104665,0.001649,0.1831515,0.503855,0.0069715,0.2659155
img_01208.jpg,0.001522,1e-05,0.000388,4e-05,0.995461,3.6e-05,6.9e-05,0.002474
img_01211.jpg,0.9983935,0.000312,1.55e-05,2.55e-05,0.0007205,5.2e-05,1.75e-05,0.000464
img_01213.jpg,0.829835333333333,0.115488666666667,0.00104933333333333,0.00948766666666667,0.00450766666666667,0.022351,0.00392833333333333,0.0133513333333333
img_01222.jpg,0.4864225,0.2216835,0.009643,0.0764645,0.0015735,0.030818,0.0053075,0.168088
img_01224.jpg,0.3082965,0.009584,0.053349,0.0026935,0.000557,0.03268,0.001599,0.591241
img_01237.jpg,0.481583,0.000212,0.0006385,0.000387,0.464601,0.0039925,0.002464,0.046121
img_01249.jpg,0.3656695,0.0037305,0.023806,0.0115775,0.495072,0.0773915,0.0174595,0.0052935
img_01253.jpg,9.5e-06,3.35e-05,0.0005595,5.5e-06,1e-05,3.8e-05,1e-05,0.9993345
img_01286.jpg,0.0863175,0.009865,0.037163,0.0080135,0.1615995,0.095378,0.010811,0.590852
img_01289.jpg,0.2899615,0.0299405,0.002457,0.000754,0.001587,0.1123525,0.0044335,0.5585135
img_01325.jpg,0.079208,0.039129,0.035478,0.007155,0.735918,0.001241,0.008671,0.093201
img_01328.jpg,0.852359333333333,0.092263,0.00151733333333333,0.008219,0.008403,0.0308033333333333,0.002776,0.00365866666666667
img_01366.jpg,0.805486,0.0023995,0.004617,0.0152275,0.0034635,0.1661685,0.0014625,0.001176
img_01371.jpg,0.916165,0.016495,0.005216,0.0019405,0.0296535,0.009609,0.001845,0.0190765
img_01373.jpg,0.482066,0.0180235,0.1027555,0.0127745,0.1302945,0.2462685,0.0029035,0.004913
img_01377.jpg,0.373418,0.0472465,0.088646,0.0113885,0.324786,0.135254,0.001563,0.017699
img_01379.jpg,0.927808,0.004712,0.0038355,0.001701,0.0060755,0.051984,0.000878,0.0030065
img_01384.jpg,0.5854245,0.006358,0.0499315,0.0076795,0.068466,0.272422,0.003098,0.0066205
img_01388.jpg,0.7782405,0.0136715,0.0008865,0.000221,0.0019355,0.1768765,0.00095,0.027219
img_01392.jpg,0.001943,0.1772165,0.6420215,0.0029165,0.0027605,0.0284405,0.002078,0.1426235
img_01399.jpg,0.0465705,0.7812735,0.0424085,0.003153,0.0051035,0.0448485,0.0027455,0.073896
img_01404.jpg,0.951118,0.00310533333333333,0.003888,0.01555,0.000279333333333333,0.0144553333333333,0.000597,0.011007
img_01405.jpg,0.773384,0.00431833333333333,0.00159166666666667,0.000752,0.00122066666666667,0.214073666666667,0.002395,0.002265
img_01413.jpg,0.963302,0.001036,0.00083,0.006296,0.021704,0.0060055,0.0004315,0.000395
img_01426.jpg,0.3967335,0.475192,0.003333,0.000565,0.0007805,0.0679115,0.026796,0.028689
img_01431.jpg,0.185798333333333,0.0215586666666667,0.103767,0.638376333333333,0.00527166666666667,0.041531,0.002294,0.00140233333333333
img_01441.jpg,0.000286,0.0006235,0.005571,0.000122,0.0001725,0.002355,0.008637,0.9822335
img_01444.jpg,0.386629,0.053647,0.0017275,0.0026745,0.001024,0.087408,0.012151,0.454739
img_01490.jpg,0.0033035,0.001812,0.1862055,0.0013385,0.00046,0.0043415,0.000208,0.802331
img_01495.jpg,0.7122315,0.171066,0.051723,0.0082095,0.002058,0.008467,0.0022825,0.043962
img_01505.jpg,0.0276765,0.0343235,0.006182,0.0013305,0.1959535,0.417315,0.0032095,0.31401
img_01511.jpg,0.7860515,0.1674775,0.0147375,0.0029595,0.0031025,0.0164825,0.0011145,0.008074
img_01519.jpg,0.2976295,0.153757,0.0074145,0.037798,0.004787,0.1922615,0.291956,0.014397
img_01530.jpg,0.893082,0.00334466666666667,0.006237,0.0150916666666667,0.0706326666666667,0.009039,0.001384,0.001189
img_01537.jpg,0.8117675,0.0393665,0.027868,0.0015185,0.008729,0.066029,0.006154,0.0385665
img_01538.jpg,0.713113,0.0096785,0.0093345,0.0068715,0.001936,0.1817475,0.066882,0.0104375
img_01541.jpg,0.1387905,0.0422895,0.0074855,0.0008155,0.499622,0.0346005,0.0003285,0.276068
img_01543.jpg,0.958346,0.0017805,0.0008465,0.0003395,0.0017815,0.0004905,0.000325,0.0360905
img_01548.jpg,0.996855,0.000880666666666667,0.000192,0.000101,0.000434333333333333,0.000755333333333333,0.000272,0.000509333333333333
img_01552.jpg,0.9954785,0.0002485,0.00115,0.00011,0.000307,0.001523,0.0007305,0.000452
img_01561.jpg,0.000718,1.6e-05,0.000666,5e-05,0.9976,0.000255,3.7e-05,0.000658
img_01562.jpg,0.532044,0.0065835,0.0003865,0.0011575,0.000177,0.001525,0.0719395,0.386186
img_01571.jpg,0.9578615,0.0390055,0.0001355,0.000101,0.0019245,0.000102,0.000188,0.0006825
img_01593.jpg,0.497394,0.2486845,0.004068,0.007371,0.00575,0.035967,0.0127705,0.1879955
img_01595.jpg,0.000243,0.000478,0.003247,0.000264,0.98598,0.000699,0.001955,0.007133
img_01616.jpg,0.9827245,0.001378,0.00063,0.000123,0.00089,0.0056905,0.00818,0.0003845
img_01618.jpg,0.9676335,0.0030855,0.0004965,0.001077,0.0030445,0.019326,0.0031995,0.0021375
img_01627.jpg,0.8981834,0.0819198,0.0011792,0.0009552,0.0002902,0.014621,0.0008138,0.0020374
img_01632.jpg,0.973761,0.003199,0.00314,0.000112,0.015671,0.000929,0.000172,0.003017
img_01633.jpg,0.63586,0.019406,0.0006055,0.0029305,0.00071,0.314114,0.005418,0.0209555
img_01640.jpg,0.9989435,5.45e-05,6.65e-05,8.8e-05,5.75e-05,2.15e-05,3.5e-06,0.0007645
img_01646.jpg,0.909233,0.0707266666666667,0.00076,0.00158866666666667,0.000643666666666667,0.00603133333333333,0.00636566666666667,0.004651
img_01647.jpg,0.650012,0.002829,0.1466545,0.000706,0.161436,0.0146985,0.0018585,0.021806
img_01649.jpg,0.785501666666667,0.0188713333333333,0.0497253333333333,0.0216546666666667,0.006973,0.0454436666666667,0.0138646666666667,0.0579653333333333
img_01657.jpg,0.0001075,0.0004935,0.658301,0.000337,0.0015035,7.95e-05,0.0002445,0.338933
img_01669.jpg,0.030598,0.001192,0.013399,0.9414745,0.00763,0.0038385,0.0006585,0.00121
img_01673.jpg,0.7165215,0.001664,0.007088,0.001883,0.2376675,0.0249235,0.000634,0.009619
img_01681.jpg,0.393147,0.0063245,0.0045485,0.0004425,0.0028135,0.000599,0.0010885,0.5910365
img_01684.jpg,0.93848975,0.0098135,0.0008525,0.00388,0.00115575,0.035642,0.00091725,0.00925
img_01685.jpg,0.506181,0.003448,0.083068,0.011016,0.183563,0.188681,0.010708,0.013336
img_01687.jpg,0.750666,0.013891,0.000886,0.0005105,0.000925,0.0014555,0.001332,0.2303345
img_01688.jpg,0.2893465,0.0210125,0.0013595,0.001075,0.002047,0.1411495,0.0063215,0.537688
img_01689.jpg,0.0001455,0.0057415,0.0352445,0.001182,0.014323,0.3226445,0.006852,0.6138675
img_01716.jpg,0.0951835,0.048878,0.0089815,0.0019055,0.500119,0.0396875,0.000304,0.3049415
img_01717.jpg,0.749304,0.024107,0.000363,0.001642,0.204253,0.007221,0.001633,0.011476
img_01724.jpg,0.8884515,0.007321,0.016061,0.0014235,0.0130345,0.0633195,0.0029695,0.00742
img_01745.jpg,0.870322,0.000956,0.103667,0.010747,0.005502,0.006939,0.001024,0.000842
img_01771.jpg,0.9585545,0.0010755,0.0051055,0.003918,0.0003495,0.0255745,0.0029155,0.0025085
img_01773.jpg,0.611189,0.0153935,0.0005935,0.002003,0.0003165,0.0033975,0.0712505,0.295856
img_01781.jpg,0.12256,0.010375,0.008146,0.059929,0.483458,0.312609,0.001603,0.001321
img_01782.jpg,0.007613,0.000113,0.000809,7.9e-05,0.981726,7e-04,0.000738,0.008223
img_01802.jpg,0.668126,0.007285,0.003488,0.001674,0.2172615,0.0539265,0.000952,0.047286
img_01803.jpg,0.0022035,0.0712255,0.779547,0.001554,0.000854,0.0275515,0.0013095,0.115754
img_01824.jpg,0.6866665,0.0180235,0.000814,0.00351,0.000677,0.2533115,0.007112,0.029886
img_01825.jpg,0.2882295,0.381811,0.2478205,0.002014,0.041784,0.008129,0.001144,0.029068
img_01831.jpg,0.5715785,0.0036575,0.0237065,0.227939,0.003473,0.014026,0.0006065,0.1550125
img_01834.jpg,0.2343105,0.011401,0.087816,0.0040565,0.0010055,0.039871,0.0029165,0.618623
img_01847.jpg,0.0247175,0.072098,0.003123,0.0015415,0.0013,0.0465765,0.0015385,0.8491055
img_01853.jpg,0.129514,0.0198665,0.0015575,0.00226,0.0021495,0.0058115,0.0095315,0.8293095
img_01856.jpg,0.985601,4.9e-05,0.000108,1.6e-05,0.000541,0.001913,0.00011,0.011661
img_01860.jpg,0.698643,0.193483,0.0260786666666667,0.00633,0.0441056666666667,0.0211216666666667,0.00817233333333333,0.00206533333333333
img_01862.jpg,0.9041695,0.002487,0.0161425,0.0008875,0.0090335,0.0589745,0.0012855,0.00702
img_01874.jpg,0.5491725,0.043458,0.0005795,0.0027285,0.0302605,0.308051,0.0535235,0.012227
img_01888.jpg,0.0661075,0.0417465,0.0027965,0.01661,0.002346,0.858002,0.0040915,0.008301
img_01918.jpg,0.1541,0.0119325,0.1310305,0.6079865,0.0075325,0.009019,0.011678,0.0667205
img_01930.jpg,0.961111,0.0022245,0.031062,0.000823,0.001193,0.002716,0.0007335,0.000137
img_01932.jpg,0.7035205,0.0119865,0.0049515,0.0660035,0.0063785,0.010123,0.007976,0.1890605
img_01955.jpg,2.25e-05,1.1e-05,0.000163,2.5e-06,1.8e-05,3.05e-05,2.35e-05,0.999728
img_01963.jpg,0.9949015,0.000359,0.000878,0.000106,0.000268,0.0011505,0.0001495,0.002187
img_01966.jpg,0.9315196,0.0585278,0.000423,0.0012558,0.0002494,0.002345,0.002803,0.0028766
img_01976.jpg,0.9829545,0.000945,0.000145,0.00019,0.000809,0.0003085,0.000236,0.014413
img_01983.jpg,0.767831,0.0076275,0.026737,0.0022995,0.1708445,0.006523,0.0007655,0.0173725
img_01984.jpg,0.252557,0.0371376666666667,0.00173266666666667,0.0146023333333333,0.00196933333333333,0.00414033333333333,0.000258333333333333,0.687601666666667
img_01995.jpg,0.055944,0.135781,0.0494925,0.3510465,0.0310205,0.197074,0.0053785,0.174263
img_01996.jpg,0.2777625,0.0027115,0.0003825,0.000775,0.001257,0.6975425,0.0070575,0.0125115
